phone_id,battery_power,clock_speed,m_dep,mobile_wt,n_cores,ram,talk_time,price_range,sc_h,sc_w,blue,dual_sim,four_g,touch_screen,wifi,int_memory,total_camera,total_pixels,screen_ratio,memory_per_core,battery_talk_ratio
1730,1831,2.3,0.2,148,7,2460,18,2,10,5,1,0,1,0,0,44,17,486381,2.0,351.42857142857144,101.72222222222223
1731,1002,2.6,0.1,146,1,1295,17,0,18,15,0,1,0,0,1,27,17,127765,1.2,1295.0,58.94117647058823
1732,1010,2.0,0.9,139,5,2625,12,2,15,11,1,1,1,1,0,8,5,523479,1.3636363636363635,525.0,84.16666666666667
1733,1117,0.5,0.1,177,2,1999,2,1,15,9,1,1,0,0,1,21,21,512325,1.6666666666666667,999.5,558.5
1734,990,2.7,0.9,153,2,2698,6,2,11,8,1,1,0,0,0,15,10,2517122,1.375,1349.0,165.0
1735,1564,1.4,0.1,129,6,3742,13,3,13,3,0,0,1,1,0,26,21,130455,4.333333333333333,623.6666666666666,120.3076923076923
1736,1065,2.8,0.1,158,5,1193,20,1,16,13,0,1,1,0,1,21,3,1308720,1.2307692307692308,238.6,53.25
1737,1982,1.1,0.1,129,7,3511,15,3,16,14,0,0,0,1,1,24,28,1430972,1.1428571428571428,501.57142857142856,132.13333333333333
1738,1607,1.1,1.0,192,2,885,14,0,11,1,0,1,1,1,0,20,14,779880,11.0,442.5,114.78571428571429
1739,1066,3.0,0.5,167,5,1044,11,0,8,7,0,1,1,0,0,5,13,79712,1.1428571428571428,208.8,96.9090909090909
1740,681,0.5,0.9,194,5,2548,5,2,6,1,0,1,1,0,1,17,31,631442,6.0,509.6,136.2
1741,1163,2.1,0.9,132,2,2940,15,2,13,0,1,1,1,0,1,19,1,595504,inf,1470.0,77.53333333333333
1742,1285,0.8,0.8,199,5,3966,2,3,17,15,0,1,1,1,1,11,11,3395736,1.1333333333333333,793.2,642.5
1743,753,0.5,0.1,121,8,3484,16,3,11,10,1,0,1,0,0,48,31,797496,1.1,435.5,47.0625
1744,1779,2.6,0.8,90,1,1246,20,1,12,2,1,1,0,1,0,5,5,2103325,6.0,1246.0,88.95
1745,987,1.9,0.5,83,3,2757,15,2,17,12,1,0,1,1,0,52,12,308384,1.4166666666666667,919.0,65.8
1746,511,0.9,0.6,136,3,2378,4,1,18,3,0,1,1,0,0,24,33,463888,6.0,792.6666666666666,127.75
1747,1044,1.8,0.7,104,6,1794,19,1,18,7,0,0,1,1,1,12,9,1553490,2.5714285714285716,299.0,54.94736842105263
1748,1855,0.5,0.6,187,8,3933,7,3,7,0,0,0,0,0,1,32,23,309987,inf,491.625,265.0
1749,946,1.4,0.1,186,6,1637,6,0,7,3,1,0,0,0,1,26,19,243243,2.3333333333333335,272.8333333333333,157.66666666666666
1750,657,1.9,0.1,110,8,783,11,0,6,1,1,1,0,1,0,21,10,1343025,6.0,97.875,59.72727272727273
1751,1673,1.6,0.5,182,5,3094,20,2,12,4,1,0,0,0,0,42,8,145306,3.0,618.8,83.65
1752,731,0.5,0.5,130,8,1774,10,1,12,8,1,1,1,0,0,28,0,437568,1.5,221.75,73.1
1753,926,0.8,0.8,161,7,256,2,0,18,7,1,0,1,0,1,59,20,66612,2.5714285714285716,36.57142857142857,463.0
1754,1261,0.5,0.3,86,2,1365,16,1,9,3,0,0,1,0,1,52,12,864545,3.0,682.5,78.8125
1755,618,1.1,0.2,188,3,2339,10,2,19,2,0,0,1,1,0,45,31,1863550,9.5,779.6666666666666,61.8
1756,936,2.3,0.2,129,2,2049,5,1,12,8,1,0,1,1,0,57,11,616266,1.5,1024.5,187.2
1757,1485,0.9,0.8,158,5,3241,11,3,14,11,1,1,1,1,0,28,1,379533,1.2727272727272727,648.2,135.0
1758,1339,0.5,0.5,80,4,867,3,0,8,3,1,1,1,1,0,21,21,1200353,2.6666666666666665,216.75,446.3333333333333
1759,508,1.3,0.7,82,5,2175,14,1,14,4,1,0,0,0,1,50,10,121890,3.5,435.0,36.285714285714285
1760,1938,0.5,0.5,121,2,3497,18,3,18,10,1,1,0,1,0,44,14,2513565,1.8,1748.5,107.66666666666667
1761,995,1.3,0.1,104,4,609,5,0,11,3,0,1,0,0,1,10,4,487362,3.6666666666666665,152.25,199.0
1762,1086,1.7,0.2,111,6,3285,17,2,11,5,1,1,1,1,0,43,1,64400,2.2,547.5,63.88235294117647
1763,1322,2.3,0.1,157,1,3684,6,3,15,8,0,1,1,0,0,35,4,313644,1.875,3684.0,220.33333333333334
1764,1864,1.9,0.1,181,6,3586,8,3,19,9,0,1,0,0,1,57,8,2293247,2.111111111111111,597.6666666666666,233.0
1765,1944,0.5,0.5,92,4,2322,7,2,19,8,1,0,1,0,1,26,10,222856,2.375,580.5,277.7142857142857
1766,581,0.6,0.2,180,2,354,13,0,10,4,0,0,1,1,1,56,15,295495,2.5,177.0,44.69230769230769
1767,1020,0.7,0.7,128,4,3204,9,3,18,1,1,1,1,0,1,27,7,1361958,18.0,801.0,113.33333333333333
1768,1936,1.3,0.1,139,3,1400,3,1,17,7,0,0,0,0,1,44,5,581970,2.4285714285714284,466.6666666666667,645.3333333333334
1769,1329,1.7,0.6,198,8,2308,9,1,11,10,1,0,1,1,0,23,11,259160,1.1,288.5,147.66666666666666
1770,808,0.5,0.5,105,8,1082,10,0,15,5,1,1,0,0,1,46,18,62951,3.0,135.25,80.8
1771,994,1.2,0.9,164,2,3104,11,2,17,7,0,1,0,0,0,40,21,248344,2.4285714285714284,1552.0,90.36363636363636
1772,1811,2.0,0.2,82,2,2847,4,2,9,2,1,0,1,0,1,22,11,219812,4.5,1423.5,452.75
1773,765,2.5,0.3,88,8,2256,19,2,6,1,1,0,0,1,1,44,14,2524764,6.0,282.0,40.26315789473684
1774,993,2.3,0.4,106,7,1113,6,0,14,1,1,1,0,0,1,16,13,694936,14.0,159.0,165.5
1775,1136,1.6,0.5,150,6,3210,8,3,10,3,1,0,0,1,1,32,34,989830,3.3333333333333335,535.0,142.0
1776,719,0.5,0.4,113,6,3990,12,3,14,9,1,1,1,1,1,23,9,744337,1.5555555555555556,665.0,59.916666666666664
1777,733,0.6,0.3,105,7,984,9,0,17,4,1,1,0,0,1,63,10,1652050,4.25,140.57142857142858,81.44444444444444
1778,1946,2.7,0.3,123,8,3117,2,3,6,0,0,1,0,0,0,8,27,1196303,inf,389.625,973.0
1779,1230,1.6,0.7,111,7,1622,16,2,18,17,1,0,1,1,1,48,2,3847480,1.0588235294117647,231.71428571428572,76.875
1780,1577,1.0,0.1,105,3,2967,7,3,7,3,0,1,1,1,1,64,7,166112,2.3333333333333335,989.0,225.28571428571428
1781,1514,1.4,0.6,138,3,1037,15,0,15,3,1,0,1,0,1,12,7,164628,5.0,345.6666666666667,100.93333333333334
1782,579,2.5,1.0,89,8,2908,11,2,12,4,1,0,0,0,1,7,13,1225736,3.0,363.5,52.63636363636363
1783,574,3.0,0.9,126,2,1167,19,0,5,3,1,0,1,0,0,30,4,125396,1.6666666666666667,583.5,30.210526315789473
1784,1072,2.2,0.4,114,8,2715,16,2,15,9,1,1,0,1,0,19,22,333260,1.6666666666666667,339.375,67.0
1785,843,1.3,0.9,119,7,1734,14,1,17,8,0,1,0,0,1,16,5,434076,2.125,247.71428571428572,60.214285714285715
1786,1492,1.5,0.9,85,3,2259,19,3,14,12,1,0,0,1,1,11,12,2940264,1.1666666666666667,753.0,78.52631578947368
1787,1807,2.9,0.2,125,3,2921,17,3,8,5,1,0,0,1,0,16,0,1727715,1.6,973.6666666666666,106.29411764705883
1788,909,0.7,0.1,146,3,1244,16,0,14,10,1,1,0,1,0,47,16,673630,1.4,414.6666666666667,56.8125
1789,1876,1.3,1.0,98,3,3132,2,3,17,0,0,1,1,1,1,64,28,726600,inf,1044.0,938.0
1790,1436,2.4,0.3,106,5,2488,8,2,8,4,1,1,1,0,0,23,7,266679,2.0,497.6,179.5
1791,1251,0.5,0.7,133,6,1052,11,0,11,9,0,1,1,0,0,29,26,182028,1.2222222222222223,175.33333333333334,113.72727272727273
1792,636,0.5,0.9,152,2,2927,3,2,15,6,0,0,1,0,0,28,23,109816,2.5,1463.5,212.0
1793,1354,0.7,0.5,136,4,2090,13,1,5,1,1,1,1,1,0,26,9,272646,5.0,522.5,104.15384615384616
1794,930,0.5,0.5,190,4,2131,6,2,7,2,1,1,1,0,1,34,19,1812300,3.5,532.75,155.0
1795,1830,1.0,0.3,117,1,3362,11,3,13,10,1,0,1,0,0,47,18,2241462,1.3,3362.0,166.36363636363637
1796,1424,0.5,0.6,80,4,1053,16,1,14,11,0,1,1,1,1,23,34,2326537,1.2727272727272727,263.25,89.0
1797,583,0.9,0.9,88,8,1799,7,1,16,9,1,1,0,1,0,51,3,2974452,1.7777777777777777,224.875,83.28571428571429
1798,648,0.5,0.4,109,5,3124,13,3,5,0,1,1,1,0,0,54,29,2095001,inf,624.8,49.84615384615385
1799,1203,0.5,0.9,109,2,1672,19,0,17,13,1,1,1,1,0,11,12,17850,1.3076923076923077,836.0,63.31578947368421
1800,1777,2.2,0.2,100,4,1552,10,1,10,8,0,1,0,1,0,15,7,483322,1.25,388.0,177.7
1801,1299,2.8,0.5,83,6,1938,5,1,19,8,1,1,0,0,1,64,6,41768,2.375,323.0,259.8
1802,1494,1.9,0.4,129,2,3202,14,3,13,1,0,0,1,0,0,47,11,243639,13.0,1601.0,106.71428571428571
1803,527,0.7,0.9,128,1,1302,13,0,13,7,0,1,0,0,0,53,15,128908,1.8571428571428572,1302.0,40.53846153846154
1804,793,2.8,0.4,179,4,2296,5,1,12,0,1,1,1,1,0,64,3,822908,inf,574.0,158.6
1805,873,0.5,0.6,152,7,575,7,0,15,8,1,1,0,0,1,8,15,1773627,1.875,82.14285714285714,124.71428571428571
1806,722,1.1,1.0,93,6,2359,3,1,13,6,0,0,0,0,0,12,32,189198,2.1666666666666665,393.1666666666667,240.66666666666666
1807,1250,1.5,0.4,167,5,3314,6,2,6,5,1,0,1,1,1,20,32,11220,1.2,662.8,208.33333333333334
1808,1358,1.7,0.6,147,3,440,13,0,14,10,0,0,0,0,0,60,1,1453515,1.4,146.66666666666666,104.46153846153847
1809,1035,1.9,1.0,173,6,2002,5,1,17,8,1,1,0,1,0,11,18,1420179,2.125,333.6666666666667,207.0
1810,1289,0.8,0.9,161,6,3167,20,3,14,8,0,1,1,1,0,16,20,1321902,1.75,527.8333333333334,64.45
1811,1445,2.2,0.4,82,2,3480,17,3,17,16,0,1,0,1,1,37,8,734111,1.0625,1740.0,85.0
1812,1702,2.3,0.6,107,2,595,19,1,10,0,1,1,1,0,1,47,31,2109612,inf,297.5,89.57894736842105
1813,534,0.5,0.2,85,5,2466,18,2,5,3,0,1,0,1,1,2,20,1111420,1.6666666666666667,493.2,29.666666666666668
1814,628,1.8,0.2,87,6,1337,14,1,12,7,1,0,0,1,0,60,11,1606098,1.7142857142857142,222.83333333333334,44.857142857142854
1815,713,1.4,0.8,98,1,1462,13,0,19,18,0,1,0,0,1,53,21,181671,1.0555555555555556,1462.0,54.84615384615385
1816,1207,0.5,0.3,112,8,503,5,0,7,3,0,0,0,1,0,58,0,276486,2.3333333333333335,62.875,241.4
1817,683,2.1,0.1,197,7,2066,15,1,9,0,1,0,0,0,0,30,15,1052145,inf,295.14285714285717,45.53333333333333
1818,594,2.6,0.1,196,5,708,17,0,17,5,1,0,0,1,1,27,3,214896,3.4,141.6,34.94117647058823
1819,537,2.0,0.3,103,7,2029,12,1,10,5,1,0,1,1,1,55,3,1488630,2.0,289.85714285714283,44.75
1820,1565,0.5,0.1,121,5,308,7,0,19,17,1,0,0,1,1,38,1,1065284,1.1176470588235294,61.6,223.57142857142858
1821,1052,0.9,0.8,195,4,552,11,0,6,1,0,0,0,0,1,6,17,2190249,6.0,138.0,95.63636363636364
1822,713,1.6,0.7,89,2,2082,12,1,15,10,0,0,1,0,0,63,12,181280,1.5,1041.0,59.416666666666664
1823,1766,0.5,0.6,141,5,3314,17,3,9,7,1,1,0,0,1,16,8,153375,1.2857142857142858,662.8,103.88235294117646
1824,584,1.7,0.4,199,4,3996,17,3,12,9,1,1,1,1,1,19,5,1234217,1.3333333333333333,999.0,34.35294117647059
1825,1541,1.5,0.5,109,4,1795,4,1,7,3,1,1,1,1,1,5,16,887616,2.3333333333333335,448.75,385.25
1826,837,2.4,0.2,104,5,594,20,0,16,6,0,1,0,0,1,51,16,1168178,2.6666666666666665,118.8,41.85
1827,935,0.5,0.1,155,5,2473,9,2,10,4,1,1,1,0,1,58,15,694593,2.5,494.6,103.88888888888889
1828,665,0.7,0.1,185,5,690,15,0,5,2,1,0,1,0,0,31,2,894784,2.5,138.0,44.333333333333336
1829,680,2.4,0.4,157,2,3845,4,3,15,1,1,0,1,1,1,34,30,972748,15.0,1922.5,170.0
1830,877,1.5,0.1,195,7,2004,9,1,11,8,0,1,1,1,1,17,0,2112040,1.375,286.2857142857143,97.44444444444444
1831,1493,1.5,0.5,102,5,2083,20,2,19,15,0,1,0,1,1,53,29,339360,1.2666666666666666,416.6,74.65
1832,1762,0.6,0.1,83,6,2661,4,2,9,7,0,0,1,1,0,26,17,369600,1.2857142857142858,443.5,440.5
1833,842,1.8,1.0,124,3,1903,14,1,8,4,1,1,0,1,0,57,14,254040,2.0,634.3333333333334,60.142857142857146
1834,925,2.1,0.2,196,1,2466,5,2,8,0,1,0,0,0,0,56,23,1918240,inf,2466.0,185.0
1835,1692,2.1,0.9,106,1,3779,7,3,9,3,0,0,1,1,1,2,21,3615696,3.0,3779.0,241.71428571428572
1836,1576,2.2,0.7,139,3,3904,7,3,5,1,1,0,0,1,1,5,25,203562,5.0,1301.3333333333333,225.14285714285714
1837,1065,1.7,0.3,162,6,265,12,0,8,0,0,1,1,0,0,48,12,2314224,inf,44.166666666666664,88.75
1838,958,1.6,0.4,200,1,1417,19,0,10,4,1,0,1,0,1,60,21,548230,2.5,1417.0,50.421052631578945
1839,623,0.8,0.3,197,7,1769,16,1,10,1,1,0,1,0,0,26,18,599192,10.0,252.71428571428572,38.9375
1840,897,1.4,0.4,171,1,2948,5,2,12,3,0,1,0,0,1,17,3,1013044,4.0,2948.0,179.4
1841,1110,1.5,0.1,152,3,2572,16,2,16,5,0,0,1,0,1,41,20,1164000,3.2,857.3333333333334,69.375
1842,616,2.2,0.8,150,7,3267,19,2,17,9,1,0,1,0,0,21,7,178011,1.8888888888888888,466.7142857142857,32.421052631578945
1843,1680,1.2,0.7,168,4,1459,2,1,15,3,1,1,1,1,0,37,13,835849,5.0,364.75,840.0
1844,1715,1.3,0.3,94,8,1633,5,2,15,10,0,0,1,1,1,12,6,2051424,1.5,204.125,343.0
1845,983,0.6,0.1,130,4,2052,6,1,5,3,0,1,1,0,1,45,11,1142340,1.6666666666666667,513.0,163.83333333333334
1846,720,0.9,0.8,165,4,1086,3,0,14,7,1,1,1,1,0,14,26,451644,2.0,271.5,240.0
1847,1660,0.6,0.8,169,2,2402,14,2,12,10,0,0,1,1,1,24,5,396271,1.2,1201.0,118.57142857142857
1848,1564,1.5,0.7,108,2,3376,7,3,7,0,0,1,0,1,0,42,3,3176478,inf,1688.0,223.42857142857142
1849,592,0.8,0.9,103,7,1507,4,0,5,0,0,1,0,0,1,52,11,322040,inf,215.28571428571428,148.0
1850,969,1.8,0.6,158,3,641,8,0,9,1,0,1,1,0,1,44,9,151803,9.0,213.66666666666666,121.125
1851,1356,0.5,0.8,131,1,3451,17,3,5,2,1,1,0,1,1,35,19,743682,2.5,3451.0,79.76470588235294
1852,504,1.0,0.5,189,7,1607,10,0,15,0,1,0,0,1,1,14,17,994649,inf,229.57142857142858,50.4
1853,1546,0.5,0.2,101,1,3521,9,3,15,11,1,1,1,0,0,6,7,119847,1.3636363636363635,3521.0,171.77777777777777
1854,689,2.9,0.8,147,2,1241,16,0,9,0,0,1,1,0,0,7,9,351614,inf,620.5,43.0625
1855,1685,0.6,0.6,137,7,881,17,0,6,3,0,0,0,1,1,16,29,171480,2.0,125.85714285714286,99.11764705882354
1856,1792,1.0,0.3,170,7,2563,15,3,18,14,1,0,1,0,1,62,11,3110538,1.2857142857142858,366.14285714285717,119.46666666666667
1857,1786,1.2,0.1,123,3,3033,17,3,14,11,0,0,0,1,0,61,25,64010,1.2727272727272727,1011.0,105.05882352941177
1858,1944,0.6,0.2,132,7,769,3,0,19,13,0,1,1,0,1,59,19,684086,1.4615384615384615,109.85714285714286,648.0
1859,1077,2.5,0.6,131,4,3454,2,3,17,11,1,0,1,0,1,49,27,360386,1.5454545454545454,863.5,538.5
1860,648,1.8,0.1,195,4,819,4,0,10,3,1,0,1,0,0,60,5,1686041,3.3333333333333335,204.75,162.0
1861,1702,0.5,0.6,185,6,435,3,0,12,9,1,1,0,1,1,2,27,1244271,1.3333333333333333,72.5,567.3333333333334
1862,1571,2.9,0.9,150,7,586,4,0,10,9,0,0,0,1,1,30,4,769580,1.1111111111111112,83.71428571428571,392.75
1863,856,1.1,0.7,125,6,650,10,0,17,0,1,1,1,0,1,19,33,2041067,inf,108.33333333333333,85.6
1864,1786,2.6,1.0,115,4,3038,14,3,18,0,0,0,0,0,0,14,21,561792,inf,759.5,127.57142857142857
1865,914,0.7,0.9,198,5,3736,5,3,14,8,1,0,1,0,0,60,5,621600,1.75,747.2,182.8
1866,1615,2.8,0.9,117,1,2948,3,2,8,3,1,0,0,1,0,9,16,367476,2.6666666666666665,2948.0,538.3333333333334
1867,649,1.4,0.8,190,7,739,2,0,18,1,1,0,1,1,0,19,16,533544,18.0,105.57142857142857,324.5
1868,1646,2.5,0.6,200,2,686,11,0,8,6,0,0,1,1,0,25,8,339288,1.3333333333333333,343.0,149.63636363636363
1869,1189,1.9,0.5,164,2,841,11,0,13,10,1,0,0,1,0,7,25,48585,1.3,420.5,108.0909090909091
1870,1043,2.7,0.2,83,8,1183,8,0,5,3,0,0,0,0,0,29,20,792091,1.6666666666666667,147.875,130.375
1871,1920,0.6,0.5,131,3,3943,4,3,13,0,0,1,1,1,0,19,11,771840,inf,1314.3333333333333,480.0
1872,1220,2.8,0.7,109,7,1037,15,0,6,4,1,0,0,0,0,54,21,478367,1.5,148.14285714285714,81.33333333333333
1873,1748,0.5,0.5,114,4,2633,9,2,16,0,1,1,1,0,0,53,31,796262,inf,658.25,194.22222222222223
1874,907,2.6,0.2,160,3,3911,8,3,13,6,1,1,0,0,0,44,19,129024,2.1666666666666665,1303.6666666666667,113.375
1875,1193,2.3,1.0,158,7,1958,2,2,7,5,1,0,0,0,0,20,20,2745568,1.4,279.7142857142857,596.5
1876,1766,0.5,0.8,122,8,3297,16,3,7,5,1,1,1,0,0,22,5,383538,1.4,412.125,110.375
1877,1278,1.0,0.8,170,3,3141,11,3,6,2,1,0,1,1,1,24,23,2399800,3.0,1047.0,116.18181818181819
1878,1234,1.7,0.9,174,6,3351,19,2,12,9,0,1,0,0,1,17,23,151525,1.3333333333333333,558.5,64.94736842105263
1879,1961,1.5,0.5,100,7,2355,6,3,14,7,1,0,0,1,1,55,30,1625568,2.0,336.42857142857144,326.8333333333333
1880,1745,2.9,0.9,105,3,1308,2,1,5,0,0,0,1,1,0,3,0,693954,inf,436.0,872.5
1881,1442,0.6,0.4,127,5,991,7,0,14,8,0,1,0,0,0,27,9,170772,1.75,198.2,206.0
1882,1083,2.9,1.0,173,8,3248,6,2,8,6,1,1,1,0,1,39,3,283466,1.3333333333333333,406.0,180.5
1883,868,0.9,0.4,137,4,1519,2,0,13,0,1,0,0,0,1,5,12,52440,inf,379.75,434.0
1884,864,1.6,0.3,88,6,493,10,0,18,9,0,1,1,1,0,53,1,376232,2.0,82.16666666666667,86.4
1885,1142,1.2,0.6,114,6,1747,14,1,7,0,1,0,0,1,0,2,0,479087,inf,291.1666666666667,81.57142857142857
1886,608,0.5,0.9,94,4,2517,7,1,16,8,1,1,0,1,1,64,0,5404,2.0,629.25,86.85714285714286
1887,983,1.8,0.9,187,1,1389,8,1,17,8,0,0,1,1,1,53,4,1177176,2.125,1389.0,122.875
1888,1720,1.6,0.8,188,5,2522,2,2,10,5,0,0,1,0,1,2,38,299264,2.0,504.4,860.0
1889,1802,1.2,0.5,116,5,1885,7,2,10,9,1,1,0,1,0,27,24,436239,1.1111111111111112,377.0,257.42857142857144
1890,591,2.1,0.5,196,7,704,4,0,14,5,0,1,1,1,1,16,38,1643152,2.8,100.57142857142857,147.75
1891,1205,2.7,0.1,163,6,953,20,0,18,11,1,0,0,1,1,10,15,600270,1.6363636363636365,158.83333333333334,60.25
1892,1369,1.7,0.6,108,1,3206,4,3,16,15,1,1,0,0,0,28,21,2131519,1.0666666666666667,3206.0,342.25
1893,713,0.9,0.1,94,1,928,9,0,12,10,0,1,0,0,1,42,14,1176904,1.2,928.0,79.22222222222223
1894,1082,2.3,1.0,101,4,2177,17,1,12,2,0,1,0,1,0,2,31,288152,6.0,544.25,63.64705882352941
1895,1719,2.1,0.1,187,3,2610,11,2,10,1,1,1,0,1,1,52,1,216840,10.0,870.0,156.27272727272728
1896,1544,2.4,0.1,186,7,489,2,0,9,4,0,0,1,0,1,12,38,396680,2.25,69.85714285714286,772.0
1897,1090,2.3,0.6,128,8,3839,11,3,17,3,1,0,1,0,1,8,9,2032390,5.666666666666667,479.875,99.0909090909091
1898,1991,2.8,0.1,181,1,1861,17,1,8,5,0,0,1,1,1,15,16,309026,1.6,1861.0,117.11764705882354
1899,1367,2.9,0.8,176,2,299,10,0,6,2,0,0,0,1,0,56,10,23112,3.0,149.5,136.7
1900,1179,0.5,0.3,182,2,340,16,0,16,5,1,0,1,0,0,32,19,123335,3.2,170.0,73.6875
1901,721,2.7,0.2,102,5,3606,5,3,10,0,1,1,1,1,1,15,19,822025,inf,721.2,144.2
1902,1549,1.8,0.7,91,4,799,9,0,7,3,1,1,0,0,1,62,4,165330,2.3333333333333335,199.75,172.11111111111111
1903,1349,2.1,0.9,134,6,2367,10,1,11,7,1,1,0,0,1,46,15,132076,1.5714285714285714,394.5,134.9
1904,1799,1.0,0.6,123,3,445,10,0,10,8,0,0,1,1,0,30,10,855162,1.25,148.33333333333334,179.9
1905,1075,0.5,0.2,122,1,3927,7,3,8,3,0,1,0,0,0,11,18,479399,2.6666666666666665,3927.0,153.57142857142858
1906,684,0.9,1.0,157,5,3756,12,3,17,5,1,1,1,1,1,63,12,276342,3.4,751.2,57.0
1907,1837,0.5,0.9,162,4,770,15,0,14,1,0,0,0,0,1,36,29,685392,14.0,192.5,122.46666666666667
1908,1619,1.9,0.4,138,1,1641,13,1,7,2,1,0,1,0,0,21,11,25852,3.5,1641.0,124.53846153846153
1909,965,1.4,0.9,197,8,2343,15,2,17,12,1,0,0,0,0,13,3,822375,1.4166666666666667,292.875,64.33333333333333
1910,730,1.5,0.7,122,4,2787,7,2,10,8,0,0,0,0,1,9,24,2299167,1.25,696.75,104.28571428571429
1911,1361,1.4,1.0,169,5,2495,16,2,8,7,1,0,0,0,1,47,3,1217542,1.1428571428571428,499.0,85.0625
1912,1494,1.6,0.8,158,5,3208,4,3,11,9,0,0,1,0,0,45,7,354710,1.2222222222222223,641.6,373.5
1913,1027,0.8,1.0,146,7,1234,14,0,7,4,1,0,0,0,1,18,18,180492,1.75,176.28571428571428,73.35714285714286
1914,1807,0.8,0.2,97,8,1069,7,1,7,6,0,1,1,0,0,38,0,2416248,1.1666666666666667,133.625,258.14285714285717
1915,709,2.4,0.1,130,5,3568,3,3,16,14,0,1,0,0,1,11,12,182189,1.1428571428571428,713.6,236.33333333333334
1916,689,1.4,0.5,103,5,3585,10,3,10,1,0,0,0,0,0,45,13,210688,10.0,717.0,68.9
1917,955,0.5,0.6,155,4,1974,18,1,14,1,1,0,0,1,0,2,12,536712,14.0,493.5,53.05555555555556
1918,1872,1.9,0.6,111,3,2419,19,3,15,5,1,0,0,0,0,35,19,2904934,3.0,806.3333333333334,98.52631578947368
1919,1259,1.2,0.5,97,2,340,4,0,17,13,0,1,0,0,1,13,0,2406690,1.3076923076923077,170.0,314.75
1920,695,1.2,0.4,169,8,2282,17,1,5,2,0,0,1,1,0,41,9,955479,2.5,285.25,40.88235294117647
1921,1969,1.2,0.2,132,4,298,10,0,10,1,0,1,0,1,0,63,20,294840,10.0,74.5,196.9
1922,759,2.5,0.3,162,2,968,2,0,6,2,0,0,1,0,0,39,11,144870,3.0,484.0,379.5
1923,936,1.0,0.2,153,3,2391,3,2,12,6,0,0,0,1,1,18,19,2242380,2.0,797.0,312.0
1924,1176,2.1,0.5,168,2,1534,17,1,6,2,1,0,1,0,0,62,12,980670,3.0,767.0,69.17647058823529
1925,1802,2.7,0.6,101,7,696,3,0,14,7,0,1,1,1,0,10,9,149270,2.0,99.42857142857143,600.6666666666666
1926,772,1.0,0.6,97,7,2782,17,2,7,0,0,1,1,0,0,23,11,572185,inf,397.42857142857144,45.411764705882355
1927,1318,2.4,0.1,136,2,755,9,0,18,3,1,0,1,0,1,45,8,120963,6.0,377.5,146.44444444444446
1928,591,0.5,0.9,90,6,3746,5,3,5,0,1,1,1,1,0,16,18,1429876,inf,624.3333333333334,118.2
1929,569,2.5,0.3,124,1,2651,4,1,17,7,1,1,0,0,0,41,1,234740,2.4285714285714284,2651.0,142.25
1930,764,1.0,0.5,124,8,1341,12,0,19,1,0,1,1,0,0,45,20,28028,19.0,167.625,63.666666666666664
1931,1056,2.1,0.7,101,3,2651,3,2,15,5,1,1,1,1,1,37,19,894806,3.0,883.6666666666666,352.0
1932,1982,1.6,0.2,80,5,1824,14,1,13,3,1,0,1,1,1,12,22,170191,4.333333333333333,364.8,141.57142857142858
1933,1830,0.5,0.8,160,6,1905,19,2,16,3,1,0,0,1,1,14,11,1045869,5.333333333333333,317.5,96.3157894736842
1934,1122,0.5,0.3,156,7,1456,20,1,9,3,0,0,1,1,0,40,14,785025,3.0,208.0,56.1
1935,1023,0.7,0.7,153,7,3155,7,3,11,10,1,0,1,1,1,63,10,728495,1.1,450.7142857142857,146.14285714285714
1936,1283,2.4,1.0,93,3,773,2,0,17,7,1,1,1,1,0,33,23,499800,2.4285714285714284,257.6666666666667,641.5
1937,1602,1.6,0.1,99,7,1829,13,2,18,17,0,1,1,0,0,35,7,2385000,1.0588235294117647,261.2857142857143,123.23076923076923
1938,732,1.3,0.4,163,8,3883,5,3,12,2,1,0,1,0,1,32,12,3049596,6.0,485.375,146.4
1939,1854,0.9,0.4,195,1,1675,9,1,14,12,0,1,1,0,1,33,0,477470,1.1666666666666667,1675.0,206.0
1940,718,1.6,0.4,93,3,1601,12,1,10,9,1,1,1,1,1,30,13,660014,1.1111111111111112,533.6666666666666,59.833333333333336
1941,897,2.0,0.6,154,8,1958,7,1,7,5,1,0,1,1,0,2,13,0,1.4,244.75,128.14285714285714
1942,1405,1.7,0.3,107,4,2376,11,2,19,6,0,0,0,1,0,8,7,294224,3.1666666666666665,594.0,127.72727272727273
1943,798,0.6,0.5,110,2,1647,3,1,12,2,0,1,1,0,0,21,18,1289611,6.0,823.5,266.0
1944,1035,2.7,0.2,157,5,3548,5,3,14,4,1,0,0,1,1,40,16,1447384,3.5,709.6,207.0
1945,1396,0.6,0.7,134,4,2694,19,2,18,3,1,0,0,0,1,37,15,659120,6.0,673.5,73.47368421052632
1946,1749,0.5,0.8,178,1,2195,4,2,5,4,1,1,1,0,1,49,15,364250,1.25,2195.0,437.25
1947,1588,2.5,0.3,148,5,2506,11,2,5,3,1,0,1,0,0,4,32,120012,1.6666666666666667,501.2,144.36363636363637
1948,1600,0.5,0.3,94,4,2073,4,2,9,5,0,0,1,1,0,16,17,2248650,1.8,518.25,400.0
1949,1522,2.2,0.7,162,6,3767,16,3,15,9,0,0,0,0,1,21,15,903968,1.6666666666666667,627.8333333333334,95.125
