phone_id,battery_power,clock_speed,m_dep,mobile_wt,n_cores,ram,talk_time,price_range,sc_h,sc_w,blue,dual_sim,four_g,touch_screen,wifi,int_memory,total_camera,total_pixels,has_front_camera,has_primary_camera
1724,-0.8401659521051692,1.9,0.6,197,7,1.0375019271497188,12,2,19,6.330049261083744,0,0,0,0,1,-1.6551617026883638,3,276627,0,1
1725,0.22409833904344809,2.7,0.7,200,4,1.031041186145783,20,2,10,1.0,1,1,0,1,0,-1.4897993323321657,1,165669,0,1
1726,-1.3677499596831164,0.8,0.6,194,4,0.5538693148550972,7,2,15,10.0,1,1,0,0,0,-0.22202115960131313,8,1392120,1,1
1727,-0.9220324360396783,0.6,0.3,145,4,-1.4203485433475669,19,0,19,8.0,1,1,1,0,1,-0.27714194972004585,2,837210,0,1
1728,0.02170619820535634,2.4,0.4,89,3,0.30374634170272596,13,2,9,8.0,0,0,1,1,0,-1.2693161718572348,14,119706,1,1
1729,-0.14657490766002332,0.9,1.0,147,4,-1.2191426092249953,16,0,17,14.0,1,0,0,1,1,-0.11177957936384769,27,925536,1,1
1730,1.3474884241447664,2.3,0.2,148,7,0.3092841197060995,18,2,10,5.0,1,0,1,0,0,0.6599114822984103,17,486381,1,1
1731,-0.537714775347122,2.6,0.1,146,1,-0.7659677759489278,17,0,18,15.0,0,1,0,0,1,-0.27714194972004585,17,127765,1,1
1732,-0.5195222233616755,2.0,0.9,139,5,0.4615730147988716,12,2,15,11.0,1,1,1,1,0,-1.3244369619759675,5,523479,1,1
1733,-0.2761968405563293,0.5,0.1,177,2,-0.11620182355310019,2,1,15,9.0,1,1,0,0,1,-0.6078666904324421,21,512325,1,1
1734,-0.5650036033252916,2.7,0.9,153,2,0.5289493138399162,6,2,11,8.0,1,1,0,0,0,-0.9385914311448385,10,2517122,1,1
1735,0.7403120016304912,1.4,0.1,129,6,1.4925226864269108,13,3,13,3.0,0,0,1,1,0,-0.3322627398387786,21,130455,1,1
1736,-0.3944484284617312,2.8,0.1,158,5,-0.860110002006278,20,1,16,13.0,0,1,1,0,1,-0.6078666904324421,3,1308720,0,1
1737,1.6908728428700681,1.1,0.1,129,7,1.2793182332970296,15,3,16,14.0,0,0,0,1,1,-0.442504320076244,28,1430972,1,1
1738,0.8380969685522658,1.1,1.0,192,2,-1.1443826061794524,14,0,11,1.0,0,1,1,1,0,-0.6629874805511748,14,779880,1,1
1739,-0.3921743594635504,3.0,0.5,167,5,-0.997631489090054,11,0,8,7.0,0,1,1,0,0,-1.4897993323321657,13,79712,1,1
1740,-1.2676909237631608,0.5,0.9,194,5,0.3905048637555779,5,2,6,1.0,0,1,1,0,1,-0.828349850907373,31,631442,1,1
1741,-0.1715896666400122,2.1,0.9,132,2,0.7523063599759819,15,2,13,6.330049261083744,1,1,1,0,1,-0.7181082706699076,1,595504,0,1
1742,0.10584675113804617,0.8,0.8,199,5,1.6992663985528558,2,3,17,15.0,0,1,1,1,1,-1.1590745916197693,11,3395736,1,1
1743,-1.1039579558941428,0.5,0.1,121,8,1.2543982322818488,16,3,11,10.0,1,0,1,0,0,0.8803946427733412,31,797496,1,1
1744,1.2292368362393644,2.6,0.8,90,1,-0.8111929629764784,20,1,12,2.0,1,1,0,1,0,-1.4897993323321657,5,2103325,1,1
1745,-0.5718258103198341,1.9,0.5,83,3,0.5834041308730893,15,2,17,12.0,1,0,1,1,0,1.1008778032482722,12,308384,1,1
1746,-1.654282653453898,0.9,0.6,136,3,0.23360115365999454,4,1,18,3.0,0,1,1,0,0,-0.442504320076244,33,463888,1,1
1747,-0.4422038774235281,1.8,0.7,104,6,-0.3054092386683625,19,1,18,7.0,0,0,1,1,1,-1.1039538015010366,9,1553490,1,1
1748,1.4020660801011058,0.5,0.6,187,8,1.6688086195343015,7,3,7,6.330049261083744,0,0,0,0,1,-0.001537999126382259,23,309987,1,1
1749,-0.6650626392452471,1.4,0.1,186,6,-0.4503144297566366,6,0,7,3.0,1,0,0,0,1,-0.3322627398387786,19,243243,1,1
1750,-1.3222685797195002,1.9,0.1,110,8,-1.2385248322368025,11,0,6,1.0,1,1,0,1,0,-0.6078666904324421,10,1343025,1,1
1751,0.988185522432199,1.6,0.5,182,5,0.8944426620625693,20,2,12,4.0,1,0,0,0,0,0.5496699020609449,8,145306,1,1
1752,-1.1539874738541205,0.5,0.5,130,8,-0.3238684986796076,10,1,12,8.0,1,1,1,0,0,-0.22202115960131313,0,437568,0,0
1753,-0.7105440192088633,0.8,0.8,161,7,-1.724926333533111,2,0,18,7.0,1,0,1,0,1,1.4867233340794013,20,66612,1,1
1754,0.05126909518170682,0.5,0.3,86,2,-0.70136036590957,16,1,9,3.0,0,0,1,0,1,1.1008778032482722,12,864545,1,1
1755,-1.4109572706485516,1.1,0.2,188,3,0.1976055966380666,10,2,19,2.0,0,0,1,1,0,0.7150322724171431,31,1863550,1,1
1756,-0.6878033292270552,2.3,0.2,129,2,-0.07005367352498743,5,1,12,8.0,1,0,1,1,0,1.3764817538419358,11,616266,1,1
1757,0.5606605507742074,0.9,0.8,158,5,1.0301182231452208,11,3,14,11.0,1,1,1,1,0,-0.22202115960131313,1,379533,0,1
1758,0.2286464770398097,0.5,0.5,80,4,-1.160995940189573,3,0,8,3.0,1,1,1,1,0,-0.6078666904324421,21,1200353,1,1
1759,-1.6611048604484404,1.3,0.7,82,5,0.04623966454585673,14,1,14,4.0,1,0,0,0,1,0.9906362230108067,10,121890,1,1
1760,1.5908138069501128,0.5,0.5,121,2,1.266396751289158,18,3,18,10.0,1,1,0,1,0,0.6599114822984103,14,2513565,1,1
1761,-0.5536332583343877,1.3,0.1,104,4,-1.3991203943346349,5,0,11,3.0,0,1,0,0,1,-1.214195381738502,4,487362,1,1
1762,-0.3466929794999343,1.7,0.2,111,6,1.07072859516996,17,2,11,5.0,1,1,1,1,0,0.6047906921796776,1,64400,0,1
1763,0.189987304070736,2.3,0.1,157,1,1.4389908323943,6,3,15,8.0,0,1,1,0,0,0.16382437122981588,4,313644,1,1
1764,1.422532701084733,1.9,0.1,181,6,1.3485404583391989,8,3,19,9.0,0,1,0,0,1,1.3764817538419358,8,2293247,1,1
1765,1.6044582209391975,0.5,0.5,92,4,0.18191522562850826,7,2,19,8.0,1,0,1,0,1,-0.3322627398387786,10,222856,1,1
1766,-1.4950978235812415,0.6,0.2,180,2,-1.63447595947801,13,0,10,4.0,0,0,1,1,1,1.321360963723203,15,295495,1,1
1767,-0.4967815333798675,0.7,0.7,128,4,0.9959685921244174,9,3,18,1.0,1,1,1,0,1,-0.27714194972004585,7,1361958,1,1
1768,1.586265668953751,1.3,0.1,139,3,-0.6690566608898911,3,1,17,7.0,0,0,0,0,1,0.6599114822984103,5,581970,1,1
1769,0.20590578705800164,1.7,0.6,198,8,0.16899374362063668,9,1,11,10.0,1,0,1,1,0,-0.49762511019497674,11,259160,1,1
1770,-0.9788841609941984,0.5,0.5,105,8,-0.9625588950686882,10,0,15,5.0,1,1,0,0,1,0.7701530625358758,18,62951,1,1
1771,-0.5559073273325684,1.2,0.9,164,2,0.9036722920681919,11,2,17,7.0,0,1,0,0,0,0.4394283218234795,21,248344,1,1
1772,1.3020070441811502,2.0,0.2,82,2,0.6664708009236923,4,2,9,2.0,1,0,1,0,1,-0.5527459003137094,11,219812,1,1
1773,-1.076669127915973,2.5,0.3,88,8,0.1209996675913994,19,2,6,1.0,1,0,0,1,1,0.6599114822984103,14,2524764,1,1
1774,-0.5581813963307493,2.3,0.4,106,7,-0.9339470420512583,6,0,14,1.0,1,1,0,0,1,-0.8834706410261057,13,694936,0,1
1775,-0.23298952959089397,1.6,0.5,150,6,1.0015063701277909,8,3,10,3.0,1,0,0,1,1,-0.001537999126382259,34,989830,1,1
1776,-1.1812763018322903,0.5,0.4,113,6,1.72141751056635,12,3,14,9.0,1,1,1,1,1,-0.49762511019497674,9,744337,0,1
1777,-1.1494393358577588,0.6,0.3,105,7,-1.0530092691237893,9,0,17,4.0,1,1,0,0,1,1.707206494554332,10,1652050,0,1
1778,1.6090063589355592,2.7,0.3,123,8,0.9156708110755012,2,3,6,6.330049261083744,0,1,0,0,0,-1.3244369619759675,27,1196303,1,1
1779,-0.019227043761898176,1.6,0.7,111,7,-0.4641588747650704,16,2,18,17.0,1,0,1,1,1,0.8803946427733412,2,3847480,0,1
1780,0.7698748986068417,1.0,0.1,105,3,0.7772263609911628,7,3,7,3.0,0,1,1,1,1,1.7623272846730647,7,166112,0,1
1781,0.6266085517214508,1.4,0.6,138,3,-1.0040922300939896,15,0,15,3.0,1,0,1,0,1,-1.1039538015010366,7,164628,1,1
1782,-1.499645961577603,2.5,1.0,89,8,0.7227715439579898,11,2,12,4.0,1,0,0,0,1,-1.3795577520947002,13,1225736,1,1
1783,-1.5110163065685072,3.0,0.9,126,2,-0.8841070400208966,19,0,5,3.0,1,0,1,0,0,-0.11177957936384769,4,125396,1,1
1784,-0.37852994547446556,2.2,0.4,114,8,0.5446396848494746,16,2,15,9.0,1,1,0,1,0,-0.7181082706699076,22,333260,1,1
1785,-0.8992917460578702,1.3,0.9,119,7,-0.36078701870209784,14,1,17,8.0,0,1,0,0,1,-0.8834706410261057,5,434076,1,1
1786,0.5765790337614731,1.5,0.9,85,3,0.12376855659308617,19,3,14,12.0,1,0,0,1,1,-1.1590745916197693,12,2940264,1,1
1787,1.292910768188427,2.9,0.2,125,3,0.7347700629652991,17,3,8,5.0,1,0,0,1,0,-0.8834706410261057,0,1727715,0,0
1788,-0.749203192177937,0.7,0.1,146,3,-0.8130388889776029,16,0,14,10.0,1,1,0,1,0,0.8252738526546085,16,673630,1,1
1789,1.4498215290629026,1.3,1.0,98,3,0.929515256083935,2,3,17,6.330049261083744,0,1,1,1,1,1.7623272846730647,28,726600,1,1
1790,0.44923116986334793,2.4,0.3,106,5,0.33512708372184263,8,2,8,4.0,1,1,1,0,0,-0.49762511019497674,7,266679,1,1
1791,0.028528405199898757,0.5,0.7,133,6,-0.9902477850855559,11,0,11,9.0,0,1,1,0,0,-0.1669003694825804,26,182028,1,1
1792,-1.370024028681297,0.5,0.9,152,2,0.7403078409686726,3,2,15,6.0,0,0,1,0,0,-0.22202115960131313,23,109816,1,1
1793,0.2627575120125218,0.7,0.5,136,4,-0.03221219050193497,13,1,5,1.0,1,1,1,1,0,-0.3322627398387786,9,272646,1,1
1794,-0.7014477432161401,0.5,0.5,190,4,0.005629292521117499,6,2,7,2.0,1,1,1,0,1,0.10870358111108318,19,1812300,1,1
1795,1.3452143551465856,1.0,0.3,117,1,1.1417967462132537,11,3,13,10.0,1,0,1,0,0,0.8252738526546085,18,2241462,1,1
1796,0.42194234188517826,0.5,0.6,80,4,-0.9893248220849936,16,1,14,11.0,0,1,1,1,1,-0.49762511019497674,34,2326537,1,1
1797,-1.4905496855848799,0.9,0.9,88,8,-0.30079442366555126,7,1,16,9.0,1,1,0,1,0,1.0457570131295395,3,2974452,1,1
1798,-1.3427352007031275,0.5,0.4,109,5,0.922131552079437,13,3,5,6.330049261083744,1,1,1,0,0,1.2111193834857377,29,2095001,1,1
1799,-0.08062690671277994,0.5,0.9,109,2,-0.41801072473695766,19,0,17,13.0,1,1,1,1,0,-1.1590745916197693,12,17850,0,1
1800,1.224688698243003,2.2,0.2,100,4,-0.5287662848044283,10,1,10,8.0,0,1,0,1,0,-0.9385914311448385,7,483322,0,1
1801,0.13768371711257746,2.8,0.5,83,6,-0.17250256658739777,5,1,19,8.0,1,1,0,0,1,1.7623272846730647,6,41768,0,1
1802,0.5811271717578347,1.9,0.4,129,2,0.9941226661232928,14,3,13,1.0,0,0,1,0,0,0.8252738526546085,11,243639,1,1
1803,-1.617897549483005,0.7,0.9,128,1,-0.759507034944992,13,0,13,7.0,0,1,0,0,0,1.155998593367005,15,128908,1,1
1804,-1.0129951959669106,2.8,0.4,179,4,0.15791818761388962,5,1,12,6.330049261083744,1,1,1,1,0,1.7623272846730647,3,822908,1,1
1805,-0.831069676112446,0.5,0.6,152,7,-1.4305011363537516,7,0,15,8.0,1,1,0,0,1,-1.3244369619759675,15,1773627,1,1
1806,-1.1744540948377478,1.1,1.0,93,6,0.2160648566493117,3,1,13,6.0,0,0,0,0,0,-1.1039538015010366,32,189198,1,1
1807,0.02625433620171795,1.5,0.4,167,5,1.0974945221862655,6,2,6,5.0,1,0,1,1,1,-0.6629874805511748,32,11220,1,1
1808,0.271853788005245,1.7,0.6,147,3,-1.555101141429656,13,0,14,10.0,0,0,0,0,0,1.5418441241981338,1,1453515,0,1
1809,-0.4626704984071554,1.9,1.0,173,6,-0.11343293455141343,5,1,17,8.0,1,1,0,1,0,-1.1590745916197693,18,1420179,1,1
1810,0.1149430271307694,0.8,0.9,161,6,0.9618189611036139,20,3,14,8.0,0,1,1,1,0,-0.8834706410261057,20,1321902,1,1
1811,0.46969779084697516,2.2,0.4,82,2,1.2507063802796,17,3,17,16.0,0,1,0,1,1,0.27406595146728135,8,734111,1,1
1812,1.0541335233794424,2.3,0.6,107,2,-1.4120418763425064,19,1,10,6.330049261083744,1,1,1,0,1,0.8252738526546085,31,2109612,1,1
1813,-1.6019790664957394,0.5,0.2,85,5,0.314821897709473,18,2,5,3.0,0,1,0,1,1,-1.6551617026883638,20,1111420,1,1
1814,-1.3882165806667435,1.8,0.2,87,6,-0.7272033299253131,14,1,12,7.0,1,0,0,1,0,1.5418441241981338,11,1606098,1,1
1815,-1.194920715821375,1.4,0.8,98,1,-0.6118329548550312,13,0,19,18.0,0,1,0,0,1,1.155998593367005,21,181671,1,1
1816,-0.07153063072005672,0.5,0.3,112,8,-1.496954472394234,5,0,7,3.0,0,0,0,1,0,1.4316025439606685,0,276486,0,0
1817,-1.2631427857667992,2.1,0.1,197,7,-0.05436330251542909,15,1,9,6.330049261083744,1,0,0,0,0,-0.11177957936384769,15,1052145,1,1
1818,-1.465534926604891,2.6,0.1,196,5,-1.3077470572789718,17,0,17,5.0,1,0,0,1,1,-0.27714194972004585,3,214896,1,1
1819,-1.595156859501197,2.0,0.3,103,7,-0.08851293353623253,12,1,10,5.0,1,0,1,1,1,1.2662401736044704,3,1488630,1,1
1820,0.742586070628672,0.5,0.1,121,5,-1.6769322575038739,7,0,19,17.0,1,0,0,1,1,0.3291867415860141,1,1065284,0,1
1821,-0.4240113254380817,0.9,0.8,195,4,-1.4517292853666834,11,0,6,1.0,0,0,0,0,1,-1.434678542213433,17,2190249,1,1
1822,-1.194920715821375,1.6,0.7,89,2,-0.039595894506433006,12,1,15,10.0,0,0,1,0,0,1.707206494554332,12,181280,1,1
1823,1.199673939263014,0.5,0.6,141,5,1.0974945221862655,17,3,9,7.0,1,1,0,0,1,-0.8834706410261057,8,153375,1,1
1824,-1.488275616586699,1.7,0.4,199,4,1.7269552885697235,17,3,12,9.0,1,1,1,1,1,-0.7181082706699076,5,1234217,1,1
1825,0.6880084146723325,1.5,0.5,109,4,-0.30448627566780023,4,1,7,3.0,1,1,1,1,1,-1.4897993323321657,16,887616,1,1
1826,-0.9129361600469551,2.4,0.2,104,5,-1.4129648393430687,20,0,16,6.0,0,1,0,0,1,1.0457570131295395,16,1168178,1,1
1827,-0.6900773982252361,0.5,0.1,155,5,0.3212826387134088,9,2,10,4.0,1,1,1,0,1,1.4316025439606685,15,694593,1,1
1828,-1.3040760277340537,0.7,0.1,185,5,-1.3243603912890922,15,0,5,2.0,1,0,1,0,0,-0.05665878924511498,2,894784,0,1
1829,-1.2699649927613417,2.4,0.4,157,2,1.587587875484823,4,3,15,1.0,1,0,1,1,1,0.10870358111108318,30,972748,1,1
1830,-0.8219734001197228,1.5,0.1,195,7,-0.11158700855028891,9,1,11,8.0,0,1,1,1,1,-0.828349850907373,0,2112040,0,0
1831,0.5788531027596538,1.5,0.5,102,5,-0.03867293150587075,20,2,19,15.0,0,1,0,1,1,1.155998593367005,29,339360,1,1
1832,1.1905776632702907,0.6,0.1,83,6,0.4947996828191128,4,2,9,7.0,0,0,1,1,0,-0.3322627398387786,17,369600,1,1
1833,-0.901565815056051,1.8,1.0,124,3,-0.2048062716070767,14,1,8,4.0,1,1,0,1,0,1.3764817538419358,14,254040,1,1
1834,-0.7128180882070441,2.1,0.2,196,1,0.314821897709473,5,2,8,6.330049261083744,1,0,0,0,0,1.321360963723203,23,1918240,1,1
1835,1.0313928333976343,2.1,0.9,106,1,1.5266723174477141,7,3,9,3.0,0,0,1,1,1,-1.6551617026883638,21,3615696,1,1
1836,0.7676008296086608,2.2,0.7,139,3,1.642042692517996,7,3,5,1.0,1,0,0,1,1,-1.4897993323321657,25,203562,1,1
1837,-0.3944484284617312,1.7,0.3,162,6,-1.7166196665280509,12,0,8,6.330049261083744,0,1,1,0,0,0.8803946427733412,12,2314224,1,1
1838,-0.6377738112670774,1.6,0.4,200,1,-0.6533662898803327,19,0,10,4.0,1,0,1,0,1,1.5418441241981338,21,548230,1,1
1839,-1.3995869256576476,0.8,0.3,197,7,-0.3284833136824189,16,1,10,1.0,1,0,1,0,0,-0.3322627398387786,18,599192,1,1
1840,-0.7764920201561066,1.4,0.4,171,1,0.75969006398048,5,2,12,3.0,0,1,0,0,1,-0.828349850907373,3,1013044,1,1
1841,-0.29211532354359493,1.5,0.1,152,3,0.41265597576907204,16,2,16,5.0,0,0,1,0,1,0.49454911194221224,20,1164000,1,1
1842,-1.4155054086449133,2.2,0.8,150,7,1.0541152611598394,19,2,17,9.0,1,0,1,0,0,-0.6078666904324421,7,178011,1,1
1843,1.0041040054194648,1.2,0.7,168,4,-0.614601843856718,2,1,15,3.0,1,1,1,1,0,0.27406595146728135,13,835849,1,1
1844,1.0836964203557928,1.3,0.3,94,8,-0.45400628175888563,5,2,15,10.0,0,0,1,1,1,-1.1039538015010366,6,2051424,0,1
1845,-0.5809220863125574,0.6,0.1,130,4,-0.06728478452330067,6,1,5,3.0,0,1,1,0,1,0.7150322724171431,11,1142340,0,1
1846,-1.1790022328341094,0.9,0.8,165,4,-0.9588670430664392,3,0,14,7.0,1,1,1,1,0,-0.9937122212635712,26,451644,1,1
1847,0.9586226254558485,0.6,0.8,169,2,0.2557522656734887,14,2,12,10.0,0,0,1,1,1,-0.442504320076244,5,396271,1,1
1848,0.7403120016304912,1.5,0.7,108,2,1.1547182282211252,7,3,7,6.330049261083744,0,1,0,1,0,0.5496699020609449,3,3176478,1,1
1849,-1.4700830646012526,0.8,0.9,103,7,-0.5702996198297298,4,0,5,6.330049261083744,0,1,0,0,1,1.1008778032482722,11,322040,1,1
1850,-0.6127590522870886,1.8,0.6,158,3,-1.3695855783166428,8,0,9,1.0,0,1,1,0,1,0.6599114822984103,9,151803,1,1
1851,0.2673056500088834,0.5,0.8,131,1,1.2239404532632945,17,3,5,2.0,1,1,0,1,1,0.16382437122981588,19,743682,0,1
1852,-1.6702011364411635,1.0,0.5,189,7,-0.47800331977350424,10,0,15,6.330049261083744,1,0,0,1,1,-0.9937122212635712,17,994649,1,1
1853,0.6993787596632366,0.5,0.2,101,1,1.2885478633026524,9,3,15,11.0,1,1,1,0,0,-1.434678542213433,7,119847,1,1
1854,-1.2494983717777144,2.9,0.8,147,2,-0.8158077779792896,16,0,9,6.330049261083744,0,1,1,0,0,-1.3795577520947002,9,351614,1,1
1855,1.0154743504103687,0.6,0.6,137,7,-1.1480744581817015,17,0,6,3.0,0,0,0,1,1,-0.8834706410261057,29,171480,1,1
1856,1.258799733215715,1.0,0.3,170,7,0.40434930876401176,15,3,18,14.0,1,0,1,0,1,1.6520857044355992,11,3110538,1,1
1857,1.24515531922663,1.2,0.1,123,3,0.8381419190282717,17,3,14,11.0,0,0,0,1,0,1.5969649143168665,25,64010,1,1
1858,1.6044582209391975,0.6,0.2,132,7,-1.2514463142446741,3,0,19,13.0,0,1,1,0,1,1.4867233340794013,19,684086,1,1
1859,-0.36715960048356155,2.5,0.6,131,4,1.226709342264981,2,3,17,11.0,1,0,1,0,1,0.935515432892074,27,360386,1,1
1860,-1.3427352007031275,1.8,0.1,195,4,-1.2052981642165614,4,0,10,3.0,1,0,1,0,0,1.5418441241981338,5,1686041,1,1
1861,1.0541335233794424,0.5,0.6,185,6,-1.5597159564324674,3,0,12,9.0,1,1,0,1,1,-1.6551617026883638,27,1244271,1,1
1862,0.7562304846177568,2.9,0.9,150,7,-1.4203485433475669,4,0,10,9.0,0,0,0,1,1,-0.11177957936384769,4,769580,1,1
1863,-0.8697288490815197,1.1,0.7,125,6,-1.3612789113115824,10,0,17,6.330049261083744,1,1,1,0,1,-0.7181082706699076,33,2041067,1,1
1864,1.24515531922663,2.6,1.0,115,4,0.842756734031083,14,3,18,6.330049261083744,0,0,0,0,0,-0.9937122212635712,21,561792,1,1
1865,-0.737832847187033,0.7,0.9,198,5,1.4869849084235371,5,3,14,8.0,1,0,1,0,0,1.5418441241981338,5,621600,1,1
1866,0.8562895205377122,2.8,0.9,117,1,0.75969006398048,3,2,8,3.0,1,0,0,1,0,-1.2693161718572348,16,367476,1,1
1867,-1.3404611317049466,1.4,0.8,190,7,-1.2791352042615418,2,0,18,1.0,1,0,1,1,0,-0.7181082706699076,16,533544,1,1
1868,0.9267856594813172,2.5,0.6,200,2,-1.3280522432913413,11,0,8,6.0,0,0,1,1,0,-0.3873835299575113,8,339288,1,1
1869,-0.11246387268731123,1.9,0.5,164,2,-1.1849929782041917,11,0,13,10.0,1,0,0,1,0,-1.3795577520947002,25,48585,1,1
1870,-0.44447794642170896,2.7,0.2,83,8,-0.8693396320119005,8,0,5,3.0,0,0,0,0,0,-0.1669003694825804,20,792091,1,1
1871,1.5498805649828582,0.6,0.5,131,3,1.678038249539924,4,3,13,6.330049261083744,0,1,1,1,0,-0.7181082706699076,11,771840,1,1
1872,-0.04196773374370624,2.8,0.7,109,7,-1.0040922300939896,15,0,6,4.0,1,0,0,0,0,1.2111193834857377,21,478367,1,1
1873,1.1587406972957595,0.5,0.5,114,4,0.46895671880336964,9,2,16,6.330049261083744,1,1,1,0,0,1.155998593367005,31,796262,1,1
1874,-0.7537513301742986,2.6,0.2,160,3,1.6485034335219317,8,3,13,6.0,1,1,0,0,0,0.6599114822984103,19,129024,1,1
1875,-0.103367596694588,2.3,1.0,158,7,-0.15404330657615264,2,2,7,5.0,1,0,0,0,0,-0.6629874805511748,20,2745568,1,1
1876,1.199673939263014,0.5,0.8,122,8,1.0818041511767071,16,3,7,5.0,1,1,1,0,0,-0.5527459003137094,5,383538,1,1
1877,0.08992826815078053,1.0,0.8,170,3,0.9378219230889953,11,3,6,2.0,1,0,1,1,1,-0.442504320076244,23,2399800,1,1
1878,-0.01013076776917495,1.7,0.9,174,6,1.131644153207069,19,2,12,9.0,0,1,0,0,1,-0.828349850907373,23,151525,1,1
1879,1.6431173939082713,1.5,0.5,100,7,0.21237300464706269,6,3,14,7.0,1,0,0,1,1,1.2662401736044704,30,1625568,1,1
1880,1.1519184903012172,2.9,0.9,105,3,-0.7539692569416185,2,1,5,6.330049261083744,0,0,1,1,0,-1.600040912569631,0,693954,0,0
1881,0.46287558385243277,0.6,0.4,127,5,-1.0465485281198534,7,0,14,8.0,0,1,0,0,0,-0.27714194972004585,9,170772,1,1
1882,-0.3535151864944767,2.9,1.0,173,8,1.0365789641491565,6,2,8,6.0,1,1,1,0,1,0.3843075317047468,3,283466,1,1
1883,-0.84244002110335,0.9,0.4,137,4,-0.5592240638229827,2,0,13,6.330049261083744,1,0,0,0,1,-1.4897993323321657,12,52440,1,1
1884,-0.8515362970960733,1.6,0.3,88,6,-1.5061841023998566,10,0,18,9.0,0,1,1,1,0,1.155998593367005,1,376232,0,1
1885,-0.21934511560180914,1.2,0.6,114,6,-0.34878849969478853,14,1,7,6.330049261083744,1,0,0,1,0,-1.6551617026883638,0,479087,0,0
1886,-1.4336979606303597,0.5,0.9,94,4,0.361893010738148,7,1,16,8.0,1,1,0,1,1,1.7623272846730647,0,5404,0,0
1887,-0.5809220863125574,1.8,0.9,187,1,-0.6792092538960759,8,1,17,8.0,0,0,1,1,1,1.155998593367005,4,1177176,0,1
1888,1.095066765346697,1.6,0.8,188,5,0.3665078257409593,2,2,10,5.0,0,0,1,0,1,-1.6551617026883638,38,299264,1,1
1889,1.281540423197523,1.2,0.5,116,5,-0.22141960561719728,7,2,10,9.0,1,1,0,1,0,-0.27714194972004585,24,436239,1,1
1890,-1.4723571335994334,2.1,0.5,196,7,-1.3114389092812206,4,0,14,5.0,0,1,1,1,1,-0.8834706410261057,38,1643152,1,1
1891,-0.07607876871641833,2.7,0.1,163,6,-1.081621122141219,20,0,18,11.0,1,0,0,1,1,-1.214195381738502,15,600270,1,1
1892,0.2968685469852339,1.7,0.6,108,1,0.9978145181255419,4,3,16,15.0,1,1,0,0,0,-0.22202115960131313,21,2131519,1,1
1893,-1.194920715821375,0.9,0.1,94,1,-1.1046951971552756,9,0,12,10.0,0,1,0,0,1,0.5496699020609449,14,1176904,0,1
1894,-0.3557892554926575,2.3,1.0,101,4,0.04808559054698124,17,1,12,2.0,0,1,0,1,0,-1.6551617026883638,31,288152,1,1
1895,1.0927926963485162,2.1,0.1,187,3,0.44772856979043774,11,2,10,1.0,1,1,0,1,1,1.1008778032482722,1,216840,0,1
1896,0.694830621666875,2.4,0.1,186,7,-1.5098759544021056,2,0,9,4.0,0,0,1,0,1,-1.1039538015010366,38,396680,1,1
1897,-0.33759670350721105,2.3,0.6,128,8,1.5820500974814495,11,3,17,3.0,1,0,1,0,1,-1.3244369619759675,9,2032390,1,1
1898,1.7113394638536954,2.8,0.1,181,1,-0.2435707176306914,17,1,8,5.0,0,0,1,1,1,-0.9385914311448385,16,309026,1,1
1899,0.2923204089888723,2.9,0.8,176,2,-1.685238924508934,10,0,6,2.0,0,0,0,1,0,1.321360963723203,10,23112,1,1
1900,-0.1352045626691193,0.5,0.3,182,2,-1.6473974414858816,16,0,16,5.0,1,0,1,0,0,-0.001537999126382259,19,123335,1,1
1901,-1.1767281638359286,2.7,0.2,102,5,1.3669997183504439,5,3,10,6.330049261083744,1,1,1,1,1,-0.9385914311448385,19,822025,1,1
1902,0.706200966657779,1.8,0.7,91,4,-1.2237574242278064,9,0,7,3.0,1,1,0,0,1,1.6520857044355992,4,165330,0,1
1903,0.2513871670216178,2.1,0.9,134,6,0.22344856065380975,10,1,11,7.0,1,1,0,0,1,0.7701530625358758,15,132076,1,1
1904,1.2747182162029806,1.0,0.6,123,3,-1.550486326426845,10,0,10,8.0,0,0,1,1,0,-0.11177957936384769,10,855162,1,1
1905,-0.37170773847992317,0.5,0.2,122,1,1.6632708415309279,7,3,8,3.0,0,1,0,0,0,-1.1590745916197693,18,479399,1,1
1906,-1.2608687167686183,0.9,1.0,157,5,1.5054441684347823,12,3,17,5.0,1,1,1,1,1,1.707206494554332,12,276342,1,1
1907,1.3611328381338512,0.5,0.9,162,4,-1.2505233512441118,15,0,14,1.0,0,0,0,0,1,0.2189451613485486,29,685392,1,1
1908,0.8653857965304355,1.9,0.4,138,1,-0.4466225777543876,13,1,7,2.0,1,0,1,0,0,-0.6078666904324421,11,25852,1,1
1909,-0.6218553282798118,1.4,0.9,197,8,0.2012974486403156,15,2,17,12.0,1,0,0,0,0,-1.048833011382304,3,822375,1,1
1910,-1.1562615428523013,1.5,0.7,122,4,0.611093020889957,7,2,10,8.0,0,0,0,0,1,-1.2693161718572348,24,2299167,1,1
1911,0.27867599499978746,1.4,1.0,169,5,0.3415878247257784,16,2,8,7.0,1,0,0,0,1,0.8252738526546085,3,1217542,1,1
1912,0.5811271717578347,1.6,0.8,158,5,0.9996604441266664,4,3,11,9.0,0,0,1,0,0,0.7150322724171431,7,354710,1,1
1913,-0.48086305039260185,0.8,1.0,146,7,-0.8222685189832254,14,0,7,4.0,1,0,0,0,1,-0.7732290607886403,18,180492,1,1
